YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,NYY,7,24,6,8,1,2,0,3,1,4,0,0,.333,.360,.542,.902,0.2
2015,NYY,37,74,7,17,3,0,1,5,2,16,1,0,.230,.247,.311,.558,-0.6
2016,SD,15,39,2,6,2,0,0,0,1,9,0,1,.154,.175,.205,.380,-0.6
2017,SD,83,312,43,90,25,4,10,40,27,71,4,3,.288,.347,.490,.837,2.0
2018,SD,50,196,28,51,12,2,0,16,16,46,3,2,.260,.319,.342,.661,0.9
