YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2016,KC,47,135,16,25,1,3,2,13,6,48,9,1,.185,.231,.281,.512,-0.4
2017,KC,25,53,4,9,1,0,1,3,3,22,5,2,.170,.214,.245,.459,-0.7
