YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2015,SD,11,8,0,2,0,0,0,0,0,3,0,0,.250,.250,.250,.500,-0.1
2016,SD,84,253,39,65,16,2,10,37,26,44,5,1,.257,.333,.455,.788,1.1
