YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2016,NYY,6,8,1,1,0,0,0,0,1,1,0,0,.125,.222,.125,.347,-0.0
2016,SEA,27,40,8,8,2,0,1,5,5,15,0,0,.200,.289,.325,.614,-0.2
2016,Total,33,48,9,9,2,0,1,5,6,16,0,0,.188,.278,.292,.570,-0.3
2017,SEA,134,509,68,140,27,5,11,59,36,122,4,1,.275,.322,.413,.735,1.0
2018,SEA,31,84,11,19,4,1,1,5,9,22,2,0,.226,.309,.333,.642,-0.6
