SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2015,HOU,19,7,0,0,55.2,50,28,27,5,21,58,1,1,0,0,0,0.2,1.28,4.37
2016,PHI,24,24,1,1,131.0,129,64,60,21,45,152,8,6,0,0,0,1.7,1.33,4.12
2017,PHI,15,15,0,0,72.0,74,44,41,15,34,68,2,7,0,0,0,0.4,1.50,5.13
2018,PHI,10,10,0,0,51.2,52,28,24,9,19,64,4,5,0,0,0,0.5,1.37,4.18
