YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2017,TEX,48,107,11,24,5,0,6,13,14,42,0,2,.224,.314,.439,.753,0.1
2018,TEX,26,80,10,14,2,0,1,5,9,45,1,1,.175,.258,.238,.496,-0.2
