YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2011,ARI,48,156,28,39,9,1,8,26,20,53,4,0,.250,.333,.474,.807,0.3
2012,ARI,145,514,82,147,43,1,20,82,60,130,18,3,.286,.359,.490,.849,3.1
2013,ARI,160,602,103,182,36,3,36,125,99,145,15,7,.302,.401,.551,.952,7.0
2014,ARI,109,406,75,122,39,1,19,69,64,110,9,3,.300,.396,.542,.938,4.5
2015,ARI,159,567,103,182,38,2,33,110,118,151,21,5,.321,.435,.570,1.005,8.8
2016,ARI,158,579,106,172,33,3,24,95,110,150,32,5,.297,.411,.489,.900,4.8
2017,ARI,155,558,117,166,34,3,36,120,94,147,18,5,.297,.404,.563,.967,5.8
2018,ARI,49,175,28,35,8,2,6,14,29,65,2,1,.200,.324,.371,.695,0.5
