YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2016,OAK,9,15,0,2,0,0,0,1,0,3,0,0,.133,.133,.133,.266,-0.3
2017,OAK,8,15,1,3,0,0,1,3,1,8,0,0,.200,.250,.400,.650,-0.0
2018,TEX,13,36,2,6,1,0,1,2,3,12,0,0,.167,.244,.278,.522,0.2
