SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,COL,63,0,0,0,55.0,50,32,32,6,28,59,3,7,11,11,7,0.2,1.42,5.24
2017,COL,35,0,0,0,32.1,39,21,20,3,14,31,5,0,0,6,0,-0.0,1.64,5.57
