YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2015,LAD,27,98,17,33,8,1,4,17,14,19,2,0,.337,.425,.561,.986,1.8
2016,LAD,157,627,105,193,40,5,26,72,54,133,3,3,.308,.365,.512,.877,6.1
2017,LAD,145,539,85,159,33,0,22,77,67,131,4,2,.295,.375,.479,.854,5.6
2018,LAD,26,101,13,27,5,1,2,13,11,17,0,0,.267,.348,.396,.744,0.5
