YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,KC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.1
2015,KC,8,7,0,1,0,0,0,0,0,3,0,0,.143,.143,.143,.286,0.0
2016,BAL,14,40,5,8,0,0,1,3,2,14,0,0,.200,.238,.275,.513,-0.2
2017,BAL,5,10,3,5,0,0,2,2,0,3,0,0,.500,.500,1.100,1.600,0.3
2018,STL,18,51,5,14,2,0,1,2,2,12,0,0,.275,.315,.373,.688,0.0
