SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2017,DET,24,0,0,0,19.0,31,28,26,4,9,17,0,2,0,0,1,-1.1,2.11,12.32
2018,DET,26,0,0,0,23.2,22,11,7,1,7,24,2,0,0,9,2,0.2,1.23,2.66
