YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2011,NYY,9,19,2,3,0,0,0,0,1,5,0,0,.158,.200,.158,.358,-0.2
2013,NYY,60,135,15,28,9,0,1,10,8,37,1,0,.207,.255,.296,.551,-0.7
2014,NYY,7,13,2,3,1,0,0,1,0,4,0,0,.231,.231,.308,.539,-0.1
2015,NYY,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-0.1
2016,NYY,62,165,17,40,11,0,4,26,7,31,1,0,.242,.269,.382,.651,-0.2
2017,NYY,80,229,19,50,9,1,2,21,16,57,0,0,.218,.272,.293,.565,-0.8
2018,NYY,17,47,8,16,4,0,2,13,6,12,0,0,.340,.415,.553,.968,0.7
