SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,OAK,14,14,0,0,72.0,83,54,52,9,33,71,2,9,0,0,0,-0.8,1.61,6.50
2017,OAK,7,7,1,1,43.0,36,16,15,6,9,29,3,2,0,0,0,1.5,1.05,3.14
2018,OAK,10,10,0,0,57.1,56,26,21,6,6,38,4,4,0,0,0,0.8,1.08,3.30
