SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2013,MIN,10,10,0,0,51.0,69,38,37,7,20,29,2,4,0,0,0,-0.8,1.75,6.53
2014,MIN,31,31,0,0,179.1,178,91,89,12,57,107,13,12,0,0,0,2.0,1.31,4.47
2015,MIN,32,32,1,0,194.2,186,88,83,18,65,145,11,11,0,0,0,3.2,1.29,3.84
2016,MIN,25,25,1,0,147.1,175,89,83,20,55,104,6,11,0,0,0,0.6,1.56,5.07
2017,MIN,29,29,0,0,158.0,182,93,89,24,60,121,12,10,0,0,0,0.2,1.53,5.07
2018,MIN,10,10,0,0,56.0,46,26,25,5,27,58,1,3,0,0,0,0.7,1.30,4.02
