YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2015,NYM,56,174,30,47,14,0,9,26,17,39,0,1,.270,.335,.506,.841,2.1
2016,NYM,109,304,38,67,21,1,12,42,36,89,2,1,.220,.310,.414,.724,0.4
2017,NYM,109,373,72,104,20,1,27,68,57,113,2,0,.279,.384,.555,.939,3.6
2018,NYM,37,126,17,28,4,0,4,13,22,38,1,2,.222,.340,.349,.689,0.7
