SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2017,COL,33,28,0,0,156.0,169,78,71,17,63,107,11,11,0,0,0,3.3,1.49,4.10
2018,COL,10,10,0,0,60.1,50,22,22,6,21,52,4,5,0,0,0,1.9,1.18,3.28
