SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2009,BOS,6,4,0,0,25.1,43,23,21,4,9,13,2,3,0,0,0,-0.5,2.05,7.46
2011,BOS,3,0,0,0,3.0,3,2,2,1,1,4,0,0,0,0,0,0.0,1.33,6.00
2012,BOS,37,0,0,0,44.0,37,7,7,1,5,45,1,1,1,5,0,1.7,0.95,1.43
2013,BOS,71,0,0,0,68.1,70,25,24,9,12,72,5,4,0,26,8,1.0,1.20,3.16
2014,BOS,71,0,0,0,63.0,58,23,20,5,17,64,4,3,0,16,5,0.8,1.19,2.86
2015,BOS,61,0,0,0,58.2,65,28,27,5,13,56,2,7,3,16,7,0.5,1.33,4.14
2016,BOS,53,0,0,0,49.2,47,23,23,9,14,54,3,2,0,16,2,0.4,1.23,4.17
2017,MIA,55,0,0,0,55.1,55,35,35,8,22,38,3,5,0,9,3,-0.7,1.39,5.69
2018,MIA,22,0,0,0,20.0,28,21,20,6,13,24,1,1,0,2,0,-1.0,2.05,9.00
