YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2016,PIT,45,128,18,35,8,0,3,19,21,19,0,1,.273,.368,.406,.774,-0.5
2017,PIT,159,549,75,140,26,6,26,90,66,117,2,4,.255,.334,.466,.800,1.7
2018,PIT,49,178,27,45,10,3,3,27,22,38,0,2,.253,.332,.393,.725,0.0
