YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2013,LAD,104,382,66,122,21,2,19,42,36,97,11,8,.319,.391,.534,.925,5.0
2014,LAD,148,558,92,165,37,9,16,69,67,124,11,7,.296,.382,.480,.862,5.4
2015,LAD,79,282,30,72,12,3,11,38,26,66,3,3,.255,.322,.436,.758,1.1
2016,LAD,104,334,45,88,14,2,11,45,24,74,5,2,.263,.323,.416,.739,1.4
2017,LAD,152,499,72,131,24,2,28,74,64,100,15,6,.263,.346,.487,.833,3.7
2018,LAD,37,125,19,28,6,0,5,15,13,28,5,1,.224,.295,.392,.687,0.6
