YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,CHC,7,11,0,2,0,0,0,1,2,4,0,0,.182,.286,.182,.468,-0.1
2016,CIN,8,7,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,-0.2
2017,TOR,24,54,9,12,1,0,4,12,7,21,0,0,.222,.306,.463,.769,0.3
2018,SD,15,45,5,8,0,0,2,5,6,18,0,0,.178,.269,.311,.580,0.0
