SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2017,MIA,37,0,0,0,34.2,30,13,9,4,18,54,1,1,1,10,0,0.6,1.38,2.34
2018,MIA,22,0,0,0,20.1,19,13,13,2,10,28,2,1,0,7,1,-0.5,1.43,5.75
