YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2016,HOU,49,201,31,53,13,3,8,34,15,52,2,0,.264,.313,.478,.791,1.8
2017,HOU,155,556,88,158,39,5,19,71,55,97,17,5,.284,.352,.475,.827,4.1
2018,HOU,50,184,23,51,17,0,5,23,32,25,5,3,.277,.393,.451,.844,1.3
