SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2014,MIA,7,5,0,0,29.1,32,19,19,6,7,20,0,3,0,0,0,-0.2,1.33,5.83
2015,LAA,18,18,0,0,105.2,99,41,41,9,28,78,6,4,0,0,0,1.7,1.20,3.49
2016,LAA,1,1,0,0,6.0,7,4,4,2,0,7,0,1,0,0,0,-0.0,1.17,6.00
2017,LAA,5,5,0,0,21.2,27,17,17,12,9,27,1,2,0,0,0,-0.4,1.66,7.06
2018,LAA,7,7,0,0,40.1,35,21,15,4,14,46,2,3,0,0,0,0.3,1.21,3.35
