SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2013,WSH,3,3,0,0,12.0,17,11,10,5,6,11,0,1,0,0,0,-0.4,1.92,7.50
2014,TB,2,2,0,0,12.0,7,6,6,3,4,13,1,1,0,0,0,0.1,0.92,4.50
2015,TB,27,26,0,0,147.0,132,62,60,19,56,145,7,5,0,0,0,2.2,1.28,3.67
2016,SEA,22,15,0,0,94.1,95,55,54,11,45,101,6,2,1,0,0,0.2,1.48,5.15
2017,KC,9,8,0,0,45.1,41,21,21,9,13,51,2,2,0,0,0,1.0,1.19,4.17
