SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2015,BAL,22,0,0,0,30.0,20,7,6,1,6,38,2,0,0,4,0,1.0,0.87,1.80
2016,BAL,66,0,0,0,74.2,59,28,26,6,36,96,8,2,0,13,1,1.6,1.27,3.13
2017,BAL,69,0,0,0,78.2,57,24,24,10,25,88,8,1,0,21,5,2.3,1.04,2.75
2018,BAL,21,0,0,0,26.1,20,12,11,1,11,33,0,1,1,3,1,0.4,1.18,3.76
