YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2017,MIN,11,17,1,1,0,0,0,0,1,10,0,0,.059,.111,.059,.170,-0.2
2018,DET,35,98,13,24,8,0,5,13,9,32,5,1,.245,.308,.480,.788,0.2
