SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2014,STL,10,5,0,0,34.2,32,16,16,4,21,31,4,2,0,1,0,0.1,1.53,4.15
2015,STL,1,1,0,0,2.2,7,4,4,1,1,1,0,0,0,0,0,-0.2,3.00,13.50
2017,SEA,10,7,0,0,36.2,53,22,22,5,11,30,1,1,0,0,0,0.0,1.75,5.40
2017,STL,1,1,0,0,3.1,6,5,5,3,0,2,0,0,0,0,0,-0.2,1.80,13.50
2017,Total,11,8,0,0,40.0,59,27,27,8,11,32,1,1,0,0,0,-0.2,1.75,6.08
2018,SEA,10,10,0,0,53.1,61,25,24,5,11,49,4,3,0,0,0,0.8,1.35,4.05
