YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2016,BOS,40,51,11,15,1,0,1,5,5,10,1,0,.294,.357,.373,.730,-0.3
2017,BOS,21,58,7,16,3,0,0,2,1,15,0,1,.276,.300,.328,.628,0.2
