SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2011,CLE,3,0,0,0,4.1,6,4,4,0,3,5,0,0,0,0,0,-0.1,2.08,8.31
2012,CLE,12,12,0,0,63.0,76,44,36,9,18,54,2,5,0,0,0,-0.6,1.49,5.14
2013,CLE,26,24,0,0,147.1,153,67,63,15,33,136,11,5,0,0,0,1.4,1.26,3.85
2014,CLE,34,34,3,1,235.2,207,72,64,14,51,269,18,9,0,0,0,7.4,1.09,2.44
2015,CLE,32,32,4,0,222.0,189,92,86,22,45,245,9,16,0,0,0,4.2,1.05,3.49
2016,CLE,32,32,3,2,215.0,170,82,75,22,57,227,18,9,0,0,0,6.5,1.06,3.14
2017,CLE,29,29,5,3,203.2,141,56,51,21,36,265,18,4,0,0,0,8.0,0.87,2.25
2018,CLE,10,10,1,0,72.1,51,21,19,11,10,71,7,2,0,0,0,2.4,0.84,2.36
