YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2012,MIN,84,316,33,74,11,1,6,33,16,58,9,2,.234,.271,.332,.603,0.5
2013,MIN,147,558,72,136,33,4,18,66,51,120,14,7,.244,.312,.414,.726,3.8
2014,MIN,156,598,112,145,33,1,23,71,89,129,21,7,.242,.345,.416,.761,5.2
2015,MIN,157,628,101,148,39,4,28,77,61,148,12,4,.236,.307,.444,.751,2.4
2016,MIN,155,615,104,165,35,5,42,99,61,138,18,2,.268,.340,.546,.886,6.5
2017,MIN,152,617,106,167,30,4,34,93,78,141,16,7,.271,.359,.498,.857,4.4
2018,MIN,45,185,26,44,10,1,7,19,19,37,2,2,.238,.307,.416,.723,1.0
