YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2012,TOR,41,126,10,32,8,0,2,15,4,32,0,0,.254,.280,.365,.645,0.0
2013,MIA,148,543,30,123,14,8,3,42,30,96,11,10,.227,.267,.298,.565,-2.1
2014,MIA,146,536,53,148,20,10,1,34,26,86,7,5,.276,.308,.356,.664,0.6
2015,MIA,130,470,54,132,17,6,5,48,23,78,7,2,.281,.315,.374,.689,2.1
2016,MIA,155,508,52,120,17,6,3,38,33,73,1,0,.236,.283,.311,.594,1.2
2017,MIA,20,65,8,18,2,1,1,6,1,9,0,0,.277,.288,.385,.673,0.0
2017,TB,77,265,29,68,12,4,7,24,12,58,4,1,.257,.289,.411,.700,1.5
2017,Total,97,330,37,86,14,5,8,30,13,67,4,1,.261,.289,.406,.695,1.6
2018,TB,36,132,14,36,3,0,2,16,7,20,0,0,.273,.303,.341,.644,0.5
