YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2017,PHI,50,170,37,44,7,0,18,48,37,46,2,0,.259,.396,.618,1.014,2.0
2018,PHI,47,159,26,38,12,0,6,27,33,56,3,2,.239,.376,.428,.804,0.1
