YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2017,LAD,132,480,87,128,26,4,39,97,64,146,10,3,.267,.352,.581,.933,4.2
2018,LAD,49,185,29,45,10,3,7,22,16,48,1,0,.243,.304,.443,.747,0.4
