SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2015,PHI,13,13,0,0,77.2,74,31,31,11,19,68,6,2,0,0,0,1.9,1.20,3.59
2016,PHI,20,20,0,0,111.0,116,68,59,10,29,121,6,9,0,0,0,-0.0,1.31,4.78
2017,PHI,27,27,0,0,168.0,154,67,66,18,49,184,12,11,0,0,0,4.5,1.21,3.54
2018,PHI,10,10,0,0,64.2,52,17,17,4,14,57,6,2,0,0,0,2.8,1.02,2.37
