YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2017,HOU,25,62,8,14,4,0,4,7,4,20,1,1,.226,.279,.484,.763,0.1
2018,HOU,10,25,4,6,0,0,0,1,7,10,0,0,.240,.406,.240,.646,0.0
