YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2012,DET,2,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,0.0
2013,DET,34,66,13,13,0,1,0,5,2,15,1,0,.197,.217,.227,.444,-0.3
2014,DET,8,5,1,1,0,0,0,0,1,1,0,0,.200,.333,.200,.533,-0.0
2015,DET,22,33,1,2,0,0,0,0,1,11,1,0,.061,.088,.061,.149,-0.6
2015,MIL,90,230,13,62,15,2,1,21,4,48,4,1,.270,.281,.365,.646,0.1
2015,Total,112,263,14,64,15,2,1,21,5,59,5,1,.243,.257,.327,.584,-0.5
2016,MIL,123,404,50,110,18,3,13,56,18,94,34,7,.272,.302,.428,.730,2.0
2017,MIL,136,432,47,112,19,3,14,51,20,79,13,4,.259,.289,.414,.703,1.0
2018,MIL,38,98,8,25,2,0,3,8,2,18,2,1,.255,.270,.367,.637,0.1
