YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2013,TB,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
2014,TB,108,331,35,87,16,8,10,35,23,71,5,4,.263,.315,.450,.765,3.7
2015,TB,151,505,62,133,25,12,10,40,24,95,18,5,.263,.298,.420,.718,7.4
2016,TB,105,366,55,90,20,2,12,37,40,74,21,3,.246,.331,.410,.741,5.5
2017,TB,98,380,56,105,15,3,15,39,31,99,16,7,.276,.338,.450,.788,5.1
2018,TB,12,43,6,7,1,1,0,1,5,18,1,0,.163,.250,.233,.483,-0.4
