SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2015,CLE,15,15,1,0,91.1,77,32,31,9,24,44,7,3,0,0,0,2.4,1.11,3.05
2016,CLE,19,9,0,0,60.2,85,45,45,13,13,54,2,5,0,0,0,-0.6,1.62,6.68
