SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2015,ARI,8,8,0,0,35.2,36,23,23,3,22,23,2,3,0,0,0,-0.4,1.63,5.80
2016,ARI,26,26,0,0,141.2,154,84,79,16,67,143,8,9,0,0,0,1.0,1.56,5.02
2017,ARI,63,0,0,0,73.0,55,14,14,4,21,79,3,3,1,25,6,3.7,1.04,1.73
2018,ARI,24,0,0,0,25.0,18,8,8,3,6,24,1,1,2,13,2,0.5,0.96,2.88
