YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2017,CLE,101,299,41,72,15,2,8,39,26,99,18,1,.241,.307,.385,.692,1.5
2018,CLE,32,98,14,22,5,0,2,9,7,39,4,1,.224,.283,.337,.620,0.1
