YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2017,OAK,84,290,39,68,23,2,14,40,32,92,0,3,.234,.313,.472,.785,3.6
2018,OAK,50,179,32,43,8,3,8,21,24,53,0,1,.240,.337,.453,.790,2.3
