SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2017,NYM,57,0,0,0,65.1,58,36,33,8,21,69,0,6,0,13,3,0.2,1.21,4.55
2018,NYM,16,0,0,0,27.1,22,11,11,3,4,27,0,3,0,2,0,0.3,0.95,3.62
