YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2011,BAL,4,8,1,1,1,0,0,2,1,6,0,0,.125,.222,.250,.472,-0.1
2012,MIN,43,137,16,30,5,2,1,10,10,30,3,1,.219,.272,.307,.579,0.8
2013,MIN,134,403,44,89,17,0,9,44,33,115,15,6,.221,.281,.330,.611,2.1
2014,MIN,33,76,7,7,1,1,0,1,8,22,6,0,.092,.179,.132,.311,-0.2
2015,PIT,24,23,5,2,0,1,0,1,2,12,1,0,.087,.160,.174,.334,-0.2
2016,PIT,18,24,4,5,1,1,0,4,1,12,0,1,.208,.240,.333,.573,-0.1
2017,PHI,15,46,6,16,4,1,0,6,3,16,0,0,.348,.388,.478,.866,0.7
2018,PHI,29,51,11,14,4,1,2,5,5,19,1,1,.275,.339,.510,.849,0.2
