YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2011,CLE,66,212,27,54,13,0,7,22,8,49,1,0,.255,.284,.415,.699,1.0
2012,CLE,43,142,16,38,6,1,5,16,8,27,2,1,.268,.311,.430,.741,0.1
2013,CLE,94,289,30,65,17,0,11,36,16,56,1,0,.225,.270,.398,.668,1.4
2014,CLE,142,478,62,134,29,1,13,59,39,99,3,1,.280,.343,.427,.770,1.5
2015,CLE,106,333,38,82,19,1,7,44,23,69,4,1,.246,.294,.372,.666,2.3
2016,CLE,126,385,43,110,25,5,8,57,23,70,6,0,.286,.328,.439,.767,1.4
2017,CLE,82,236,34,68,17,1,12,53,25,55,2,2,.288,.360,.521,.881,1.2
2018,CLE,7,17,3,4,1,0,0,0,3,4,1,0,.235,.381,.294,.675,-0.2
