YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2015,MIN,80,279,46,75,17,1,18,52,53,119,1,1,.269,.385,.530,.915,2.1
2016,MIN,116,437,57,103,22,1,25,66,54,178,1,0,.236,.319,.462,.781,0.8
2017,MIN,114,424,75,112,15,2,28,77,54,173,0,0,.264,.352,.507,.859,2.5
2018,MIN,20,80,12,17,4,0,5,14,9,36,0,0,.213,.289,.450,.739,0.0
