YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2017,ATL,57,217,34,62,9,5,6,28,21,36,8,1,.286,.354,.456,.810,1.4
2018,ATL,48,207,45,58,15,2,14,34,12,41,6,2,.280,.323,.575,.898,1.6
