YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,LAA,79,242,28,62,12,1,11,37,10,61,0,0,.256,.289,.450,.739,-0.3
2015,LAA,113,378,37,99,17,1,16,51,17,82,3,1,.262,.300,.439,.739,0.2
2016,LAA,116,407,51,113,25,2,16,69,24,75,2,3,.278,.325,.467,.792,2.1
2017,LAA,100,339,39,84,14,1,16,56,22,96,3,2,.248,.305,.437,.742,0.8
2018,TB,47,188,28,51,8,0,11,28,11,55,1,1,.271,.325,.489,.814,0.9
