SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2011,SD,9,0,0,0,7.0,9,5,4,0,7,11,0,2,0,0,0,-0.2,2.29,5.14
2012,SD,67,0,0,0,66.2,50,28,28,11,33,75,2,4,0,15,1,0.2,1.25,3.78
2013,SD,33,0,0,0,31.0,36,15,11,3,19,31,1,0,0,2,0,-0.1,1.77,3.19
2014,BAL,46,0,0,0,62.1,48,24,22,6,25,54,7,1,0,8,0,0.5,1.17,3.18
2015,BAL,62,0,0,0,79.1,57,25,24,7,38,89,5,3,1,14,1,2.0,1.20,2.72
2016,BAL,71,0,0,0,79.0,57,23,18,7,25,92,10,4,2,24,5,2.6,1.04,2.05
2017,BAL,67,0,0,0,68.0,51,27,24,7,26,70,4,5,18,9,6,1.2,1.13,3.18
2018,BAL,19,0,0,0,19.0,21,9,8,1,11,24,0,2,7,1,1,0.3,1.68,3.79
