SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2015,NYY,11,0,0,0,5.0,3,0,0,0,3,3,0,0,0,0,0,0.3,1.20,0.00
2016,NYY,7,0,0,0,3.1,7,5,5,2,1,3,1,0,0,0,0,-0.2,2.40,13.50
2017,SEA,59,0,0,0,53.2,51,30,23,7,24,65,4,5,0,10,3,-0.1,1.40,3.86
2018,SEA,18,0,0,0,18.1,13,3,3,1,1,19,1,1,0,4,0,0.8,0.76,1.47
