SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,SD,1,0,0,0,2.0,3,1,1,0,1,0,0,0,0,0,0,0.0,2.00,4.50
2018,MIA,23,0,0,0,21.1,20,12,11,2,12,31,0,2,0,5,1,-0.2,1.50,4.64
