SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,WSH,19,0,0,0,19.2,15,12,11,3,7,16,2,0,0,2,2,-0.2,1.12,5.03
2017,WSH,23,0,0,0,19.1,20,11,11,1,4,17,0,1,8,5,2,-0.1,1.24,5.12
