YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2013,CHW,20,49,2,10,1,0,0,1,4,18,6,2,.204,.259,.224,.483,0.3
2013,TEX,25,52,8,10,0,1,0,1,3,16,1,0,.192,.236,.231,.467,-0.4
2013,Total,45,101,10,20,1,1,0,2,7,34,7,2,.198,.248,.228,.476,-0.1
2014,CHW,74,145,13,24,3,0,1,6,5,48,11,1,.166,.192,.207,.399,-0.4
2015,CHW,18,14,0,3,0,0,0,1,1,7,1,0,.214,.267,.214,.481,-0.1
2016,CHW,18,48,6,11,1,1,1,5,1,13,2,1,.229,.260,.354,.614,-0.1
2017,CHW,87,300,41,81,15,2,9,33,13,69,8,5,.270,.316,.423,.739,1.2
2018,CHW,39,122,10,32,3,2,2,14,5,28,9,0,.262,.308,.369,.677,0.7
