SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2017,MIN,37,0,0,0,42.0,38,15,15,4,6,44,3,3,1,12,2,0.8,1.05,3.21
2018,MIN,21,0,0,0,22.2,20,9,9,5,6,19,1,1,0,3,0,0.3,1.15,3.57
