SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,PIT,14,14,0,0,70.2,73,34,33,7,20,53,5,4,0,0,0,1.1,1.32,4.20
2017,PIT,31,31,0,0,157.1,159,81,76,17,72,142,8,11,0,0,0,1.6,1.47,4.35
2018,PIT,10,10,0,0,55.2,56,29,26,10,19,53,4,2,0,0,0,0.3,1.35,4.20
