SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2014,DET,8,0,0,0,8.2,11,7,6,0,3,11,0,0,0,0,0,-0.1,1.62,6.23
2015,MIL,48,0,0,0,50.1,44,18,18,8,17,58,0,0,0,3,1,0.7,1.21,3.22
2016,MIL,35,0,0,0,32.2,32,20,17,3,16,38,1,4,2,13,2,-0.3,1.47,4.68
2017,MIL,76,0,0,0,76.0,48,15,15,6,40,126,1,4,39,11,6,3.7,1.16,1.78
2018,MIL,9,0,0,0,8.2,4,4,4,2,2,11,0,0,3,1,1,-0.0,0.69,4.15
