SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,STL,59,0,0,0,67.2,59,31,26,4,20,52,2,5,0,13,1,0.5,1.17,3.46
2017,STL,75,0,0,0,58.2,52,29,26,4,18,46,3,6,2,23,3,0.2,1.19,3.99
2018,STL,17,0,0,0,17.0,21,11,11,4,9,20,0,1,0,5,1,-0.4,1.76,5.82
