SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2015,NYY,11,11,0,0,62.1,53,21,20,9,22,56,5,3,0,0,0,2.0,1.20,2.89
2016,NYY,22,11,0,0,71.0,78,48,46,11,25,66,3,8,0,1,0,-0.4,1.45,5.83
2017,NYY,31,31,0,0,193.1,150,73,64,21,51,230,14,6,0,0,0,5.3,1.04,2.98
2018,NYY,10,10,1,1,65.0,47,17,17,2,16,76,7,1,0,0,0,2.5,0.97,2.35
