SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,HOU,22,0,0,0,22.0,16,12,11,5,9,28,1,1,0,1,1,-0.1,1.14,4.50
2017,HOU,43,0,0,0,49.1,51,24,24,7,14,66,1,0,0,7,0,0.2,1.32,4.38
2018,HOU,1,0,0,0,0.1,1,0,0,0,1,0,0,0,0,0,0,0.0,6.00,0.00
