SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2017,LAA,64,0,0,0,58.1,60,25,25,11,18,63,6,1,3,10,2,0.7,1.34,3.86
2018,LAA,16,0,0,0,17.2,14,4,4,1,9,16,0,0,6,2,1,0.7,1.30,2.04
