SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2014,KC,7,0,0,0,7.0,6,1,1,0,1,10,0,1,0,1,0,0.2,1.00,1.29
2015,KC,14,0,0,0,24.1,16,8,8,3,13,21,3,0,0,0,1,0.4,1.19,2.96
2015,CIN,6,4,0,0,23.2,21,11,11,5,8,24,2,2,0,0,0,0.2,1.23,4.18
2015,Total,20,4,0,0,48.0,37,19,19,8,21,45,5,2,0,0,1,0.6,1.21,3.56
2016,CIN,31,31,1,0,172.0,150,86,76,29,84,145,10,11,0,0,0,2.3,1.36,3.98
2017,CIN,4,4,0,0,13.0,9,6,6,1,13,16,1,1,0,0,0,0.2,1.69,4.15
2018,CIN,5,5,0,0,20.2,27,20,17,5,15,14,0,3,0,0,0,-0.7,2.03,7.40
