YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2016,NYY,31,83,7,20,3,0,5,12,7,36,1,0,.241,.300,.458,.758,-0.1
2017,NYY,20,40,4,9,2,0,2,8,4,17,0,0,.225,.283,.425,.708,-0.2
2018,NYY,28,101,16,24,6,0,8,23,7,41,1,0,.238,.297,.535,.832,0.4
