SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2014,NYM,10,8,0,0,44.1,44,21,20,8,23,42,1,3,0,0,0,-0.0,1.51,4.06
2015,NYM,5,1,0,0,10.0,9,6,5,0,5,13,0,1,0,1,0,-0.1,1.40,4.50
2016,NYM,9,3,0,0,19.0,23,17,17,4,16,20,0,1,0,0,0,-0.5,2.05,8.05
2017,NYM,34,18,0,0,119.0,141,75,73,12,67,114,5,11,0,0,0,0.2,1.75,5.52
