SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2014,SD,16,16,0,0,96.1,85,44,36,6,32,65,4,7,0,0,0,0.3,1.21,3.36
2015,SD,34,18,0,0,125.2,142,82,81,17,32,69,5,9,0,0,0,-1.3,1.38,5.80
2016,BAL,16,0,0,0,27.1,32,18,17,3,15,17,0,2,0,1,2,-0.2,1.72,5.60
2016,MIA,3,0,0,0,3.0,4,3,3,0,1,0,0,0,0,0,0,-0.1,1.67,9.00
2016,Total,19,0,0,0,30.1,36,21,20,3,16,17,0,2,0,1,2,-0.3,1.71,5.93
2017,MIA,18,8,0,0,58.1,57,31,26,3,24,31,2,3,1,1,0,0.2,1.39,4.01
2018,MIA,8,1,0,0,14.2,16,11,10,1,4,12,2,0,0,0,0,-0.5,1.36,6.14
